	news	summary
10	"화자1]지난밤 방송된 ‘아이리스Ⅱ’ 15회에서는 NSS에 드리워진 아이리스의 그림자를 눈치 챈 최민(오연수 분)이 용의자 선상에 현우(윤두준 분)와 시혁(이준 분)을 올리며 긴장감을 높였던 가운데, 본격적으로 두 사람에 대한 심층 취조가 이뤄질 것을 예고했습니다.
화자2]이미 시혁은 파트너인 영민(김형곤 분)을 죽이고 중원(이범수 분)에게 블랙의 지시를 전달한 아이리스의 일원인 것이 알려진 만큼, 그가 어떻게 NSS의 취조망을 피해갈 수 있을지 궁금증을 높이고 있는 상황.
화자1]이에 거짓말 탐지기를 비롯한 전문가를 동원한 NSS의 심문은 두 사람에게 뜻밖의 결과를 내놓게 되며 시청자들의 허를 찌르는 전개가 펼쳐질 것을 알려 기대를 높이고 있습니다.
화자2]드라마 ‘아이리스Ⅱ’의 한 관계좌는 '하루아침에 동료에서 적으로 뒤바뀐 상황 속에 놓여진 두 남자에게 내려진 NSS의 결단은 지금까지의 인물 관계도를 뒤집는 척도가 될 것'이라고 전해 더욱 기대케 했습니다.
화자1]한편 윤두준과 이준, 두 남자 중 아이리스를 가려내기 위한 NSS의 극단 조치가 내려질 아이리스Ⅱ’ 16회는 오늘밤 10시에 방송됩니다."	‘아이리스Ⅱ’ 16회에서는 NSS 내부의 아이리스 용의자로 올라온 현우(윤두준 분)와 시혁(이준 분)에 대한 본격적인 심층 취조가 이뤄질 예정이다. NSS의 거짓말 탐지기와 전문가를 동원한 심문은 두 사람에게 뜻밖의 결과를 내놓게 될 것이다. 두 남자에게 내려진 NSS의 결단은 지금까지의 인물 관계를 재판단할 기준이 될 것이다.
11	"화자1]'방송, 미래를 열다! Join the future wave!'라는 주제로 제23회 국제 방송·음향·조명기기전시회( KOBA, 23rd Korea International Broadcast, Audio & Lighting Equipment Show)가 오늘 오전 서울 삼성동 코엑스 전시장 A,C,D홀 및 컨퍼런스 센터에서 열렸습니다. 이번 행사는 16일까지 나흘 동안 진행됩니다.
화자2]오늘 오전 11시에 열린 개막식에는 유승희 국회 미래창조과학방송통신위원회 의원, 윤종록 미래창조과학부 차관, 김충식 방송통신위원회 부위원장, 길환영 KBS사장, 우원길 한국방송협회 회장 등이 참석하여 테이프 커팅과 함께 나흘간의 행사의 막을 올렸습니다.
화자1]KOBA는 세계 각국의 우수한 방송, 영상, 음향, 조명관련 장비들을 한 자리에 모아 전시 소개하고, 문화산업의 중추적인 역할을 하고 있는 신개념 방송, 영상산업과 음향, 조명산업의 첨단화를 한눈에 살펴볼 수 있는 기회를 제공하여 방송계의 급격한 변화흐름에 적절히 대처할 수 있는 경쟁력과 비전을 갖출 수 있도록 도움을 주고자 한국방송기술인협회가 한국이앤엑스와 공동주최하는 행사입니다.
화자2]올해 KOBA 2013 전시회에는 KBS, MBC, SBS, EBS 등 주요 지상파 방송사를 비롯하여 소니, 파나소닉, 캐논, 이케가미, 동양디지털 등 방송영상관련업체, 야마하, 인터엠 등 음향업체 등 총 33개국 839개 사의 업체들이 대거 참가했습니다. 특히 전시규모는 해가 갈수록 확대되고 있습니다. 작년 25% 확장한데 이어 올해 또다시 12%를 확장한 25,404평방미터의 규모로 전시회가 열립니다.
화자1]코바 전시회에는 방송산업 뿐만 아니라 융합기술로도 주목받고 있는 스마트 기술, UHD((초고선명,Ultra High Definition), 4K 등 진화하고 있는 미래방송의 혁신기술을 만나볼 수 있습니다.
화자2]코바 전시회 기간에는 한국방송기술인연합회와 한국이앤엑스가 주최하는 국제방송 기술컨퍼런스가 코엑스 컨퍼러슨 센터에서 70여회 이상의 섹션으로 진행됩니다. 4K, UHD, 스마트기술, 디지털라디오 등 주요방송기기는 물론 방송기술, 정책 등 방송사업 전반에 관련된 이슈를 주제로 진행되기에 현역 방송인은 물론 미래의 방송인을 꿈꾸는 학생들에게도 많은 도움이 될 것입니다.
화자1]개막식 행사를 끝낸 주요인사들이 KBS부스를 방문하여 시험방송 중인 UHD방송을 관람하고 있습니다.
화자2]KBS부스에서는 아이콘서비스 등 새로운 디지털방송 서비스를 체험할 수 있습니다.
화자1]KBS부스에서는 블루스크린을 활용한 다양한 '방송체험'을 즐길 수 있습니다.
화자2]KBS부스 방문 시 필수 체험코스. 디지털사진관! '동방신기 멤버와 사진도 찍을 수 있어요!'."	오늘부터 나흘 간 진행되는 국제 방송·음향·조명기기전시회(KOBA)의 개막식이 열렸다. KOBA는 방송계의 경쟁력을 높이기 위해 한국방송기술인협회가 한국이앤엑스와 공동주최하는 행사로, 총 33개국 839개 사의 업체들이 참여한다. 전시회 중에는 방송기술과 사업에 관련된 이슈 등을 다루는 국제방송 기술컨퍼런스도 진행될 예정이다.
12	"화자1]배우 명계남이 소개팅에 나갑니다. 주선은 김혜수가 맡았습니다.
화자2]오늘(14일) 밤 10시 KBS 2TV 월화드라마 ‘직장의 신’(극본 윤난중, 연출 전창근 노상훈, 제작 KBS 미디어/MI Inc.) 14회에서다. 명품 카메오로 출연 중인 명계남, 극 중 슈퍼갑 계약직 미스김(김혜수)과 만년과장 고정도(김기천) 과장의 단골 ‘엄마손 식당’ 주인장인 그가 50여년 싱글 생활을 청산할 절호의 기회를 맞습니다. 미스김이 소개팅을 주선하겠다고 나선 것.
화자1]짧은 대사에도 강렬한 인상을 심어주는 ‘욕쟁이’ 주인장 명계남. 그가 싱글남이었다니. 까칠한 성격의 식당 주인장이 과연 소개팅 자리에서 상대 여성과의 만남을 제대로 가질 수는 있을까. 이런 명계남에게 미스김이 소개팅을 주선한 연우는 무엇일까.
화자2]그 사연이 밝혀지지 않았지만, 일단 그가 밝힌 이상형은 '비슷한 또래에 말이 잘 통하고 글래머러스하면서 애교도 적당히 있는 여성'인 것으로 전해졌습니다. 말 그대로 ‘이상적’입니다. 그러나 미스김에겐 불가능이란 없습니다. 커플매니저 자격증이라도 소유한 것일까. 단 번에 주인장의 이상형을 찾아낼 예정인 미스김. 과연 상대는 어떤 여성일까.
화자1]공개된 사진을 보면 그동안 엄마손 식당에선 볼 수 없었던 ‘헤벌쭉’ 미소로 전화번호까지 얻어내고 있는 상황이니, 미스김이 주선한 상대가 꽤나 마음에 들었던 모양. 카메오의 대 반전, ‘명계남 소개팅’ 사건은 오늘(14일) 밤 10시 KBS 2TV '직장의 신‘에서 전격 공개됩니다."	드라마 '직장의 신'에서 카메오로 출연 중인 명계남은 미스 김의 소개팅으로 싱글을 벗어날 기회를 맞이하는데 미스 김이 그에게 소개팅을 주선한 이유가 궁금해진다. 식당 주인장 명계남의 이상형은 현실에서 만나기 어려운 여성이지만 미스 김에겐 불가능하지 않은 일 인 듯 하다. 이전에 볼 수 없던 미소로 보아 주인장 명계남은 소개팅 상대가 맘에 들었던 듯 하다.
13	"화자1]지난 금요일 서울 여의도 KBS 신관 TV스튜디오에서 열린 뮤직뱅크에서 케이윌이 출연하여 조성모의 1998년 히트곡 '투헤븐(To Heaven)'를 부르고 있습니다.
화자2]이날 뮤직뱅크는 700회 특집으로 소녀시대와 샤이니의 데뷔초기와 2013년 무대를 비교하는 시간, 아이돌 그룹의 전설 신화의 특별무대와 오후 02시의 컴백무대, 후배 가수가 선사하는 신화 트리뷰트 무대, 시크릿, 에일리, 케이윌, 나인뮤지스가 다시 부르는 뮤직뱅크 역대 1위곡 등 다양한 스페셜 무대로 꾸며졌습니다.
화자1]'뮤직뱅크'는 지난 1998년 06월 '가요 톱 10'의 뒤를 이어 첫 선를 보인 뒤 대표적인 생방송 음악 프로그램으로 자리 잡았습니다. 공정성 논란에 휘말리며 한동안 순위제도를 폐지했다가 2008년 01월 '케이 차트(K-Chart)'라는 이름 아래 순위제를 부활시켰습니다."	케이윌이 지난 금요일 뮤직뱅크에 출연해서 조성모의 1998년 곡 '투헤븐'을 불렀다. 이날 뮤직뱅크는 700회 특집으로 소녀시대, 샤이니, 신화, 시크릿, 에일리, 케이윌 등이 출연하여 다양한 스페셜 무대를 선보였다. 뮤직뱅크는 1998년 6월 첫 선을 보인 음악 생방송 프로그램으로 한동안 순위제를 폐지했다가 2008년 부활시켰다.
14	"화자1]매주 일요일밤을 책임지는 KBS 2TV의 인기 예능프로그램 개그콘서트가 700회를 맞아 어제 저녁 110분 동안 특집으로 꾸며졌습니다. 이날 700회 특집은 그동안 시청자의사랑을 듬뿍 받은 레전드 코너들과 오랜만에 개콘을 찾은 반가운 얼굴들을 초대해 화려한 무대를 꾸몄다.
화자2]이 날 방송에서는 노래 가삿말로 재치 있는 개그를 보여줬던 '도레미 트리오'가 원년멤버 정형돈과 이재훈을 비롯해 새로운 얼굴로 개그맨 김기리가 합류하여 새로운 '도레미 트리오'가 결성되어 시청자들의 웃음과 향수를 자극했습니다.
화자1]특히 정형돈은 가수 자두의 '김밥' '너에게 붙어 있을래'라는 가사에 맞춰 부직포 옷을 입고 벽에 붙는 슬랩스틱 개그를 선보이다가 그만 가랑이가 터지는 돌발적인 사고를 당했고 후배인 김기리가 재빨리 그 부분을 손으로 가려주는 기지를 발휘해 좌중을 더욱 폭소케했습니다.
화자2]이날 개콘에는 '수다맨'외에도, '도레미트리오', '키 컸으면', '발레리노', '달인' 등 제목만 들어도 자연스레 그 코너와 연기한 개그맨들이 떠오르는 전설의 코너들이 원년 멤버들과 후배 개그맨들의 협연으로 큰 웃음보를 안겨주었습니다.
화자1]지난 1999년 09월 첫 방송된 '개그콘서트'는 14년 동안 개그맨들의 쉼없는 노력과 끊임없는 아이디어로 수많은 유행어와 새로운 코너를 탄생시키며 시청자들의 사랑을 받아왔습니다."	700회 특집 개그콘서트에서는 기존 멤버 정형돈, 이재훈에 새 멤버 김기리가 합류한 새로운 '도레미 트리오'가 결성되었다. 정형돈이 자두의 노래에 맞춰 부직포 의상을 입고 슬랩스틱 개그를 보여주다가 가랑이가 터지는 돌발 상황이 있었다. '수다맨', '키 컸으면', '발레리노', '달인' 등 유명한 코너를 기존 멤버와 후배 개그맨이 함께했다.
15	"화자1]지난 26일 방송된 KBS 2TV <개그 콘서트>에서는 개그맨 이상구, 이수지, 정찬민, 신윤승 등이 주축이 된 코너 '황해'가 첫 선을 보였습니다.
화자2]이 날 방송에서 처음 공개된 '황해'는 사회이슈로 떠오른 바 있는 조선족들의 보이스피싱을 유쾌하게 풍자한 개그로서 조선족으로 분한 정찬민은 신윤승에게 전화를 걸어 '신용카드에서 3000만원이 인출됐습니다.'고 거짓말을 했습니다.
화자1]이에 신윤승이 신용카드가 없다고 얘기하며 어색한 한국말을 쓰는 정찬민을 의심하며 사기가 아니냐고 하자 정찬민은 '고객님 이건 사기가 아니라 보이스피싱이라는 것입니다.'라고 스스로 자폭 발언을 던져 좌중을 폭소케했습니다.
화자2]이어 정찬민의 어설픈 대응에 일침을 떼어 이수지는 본인이 직접 나서 신윤승에게 사기를 치려고 했지만 신윤승이라는 단어를 제대로 발음하지 못하는 바람에 결국 이들의 보이스피싱은 수포로 돌아가고 말았습니다.
화자1]결국 이 두 사람이 보이스피싱에 실패하자 보스격인 이상구가 '한국말만 제대로 하면 성공할 수 있습니다.'며 자신만만한 모습으로 나섰지만 외국인이 전화를 받아 외국어로 얘기를 하자 당황스러움을 감추지 못해 보는 이들의 웃음을 자아냈습니다.
화자2]한편 이 날 <개그 콘서트>의 코너 '생활의 발견'에서는 영화배우 임원희가 신보라의 새로운 남자친구로 등장, 개그맨 못지않은 능수능란한 코믹 연기를 선보였습니다.
화자1]* 캡쳐 이미지를 누르면 찜 동영상을 볼 수 있습니다."	지난 26일 방송된 '개그 콘서트'에서 선보인 새 코너 '황해'는 조선족들의 보이스피싱을 유쾌하게 풍자한 개그로서 개그맨 이상구, 이수지 등이 주축을 이룬다. 이들은 어색한 한국말과 어설픈 대응으로 사기에 실패하면서 보는 이들의 웃음을 자아냈다. 또한 이날 프로그램에서 코너 '생활의 발견'에서는 영화배우 임원희가 코믹 연기를 했다.
16	"화자1]셰프 레이먼 킴이 아내 김지우의 비밀을 폭로했습니다.
화자2]지난 20일 방송된 KBS 2TV <해피투게더 3>에서는 '야간매점' 코너 1주년을 맞이하여 셰프특집으로 꾸며진 가운데 셰프 강레오, 레이먼 킴을 비롯 배우 이계인, 가수 JK김동욱이 출연해 야식메뉴경합을 벌였습니다.
화자1]이 날 방송에서 얼마 전 배우 김지우와 결혼식을 올린 레이먼 킴은 MC들로부터 '아내가 요리를 잘 하느냐?'는 질문을 받고 '아내가 아침밥은 꼭 차려줍니다. 그런데 저녁을 안 줍니다.'는 말을 꺼내 좌중의 궁금증을 자아냈습니다.
화자2]그런가하면 레이먼 킴은 김지우와의 첫 만남에 대해 '한 요리프로그램에서 만났습니다. 회식 자리에서 연락처를 교환했는데 그 때 김지우가 먼저 데이트 신청을 했습니다.'고 회상했습니다.
화자1]한편 이 날 방송에서는 스타셰프로 유명세를 떨치고 있는 강레오가 학창시절에는 공부로 전국 꼴찌를 한 적이 있다고 밝혀 시청자들의 이목을 집중시켰습니다.
화자2]* 캡쳐 이미지를 누르면 찜 동영상을 볼 수 있습니다."	'야간매점' 코너에 출연한 레이먼 킴은 아내인 배우 김지우의 요리 실력에 대한 질문을 받았다. 김지우는 레이먼 킴에게 아침 식사는 꼭 만들어 주지만 저녁은 만들어 주지 않는다. 요리 프로그램에서 김지우를 처음으로 보게 된 레이먼 킴은 회식 자리에서 연락처를 주고받은 김지우로부터 먼저 데이트 신청을 받았다.
17	"화자1]기나긴 슬럼프를 겪은 알렉스의 땀방울이 값진 승리를 일궈냈습니다. 지난 25일 방송된 KBS 2TV '우리 동네 예체능' 12회에서는 예체능팀과 대전 노은동의 막상막하 볼링 한판 대결이 펼쳐졌습니다. 두 팀은 7회전까지 가는 접전 끝에 대전 노은동이 4-3로 승리를 거뒀다.
화자2]특히, 이 날은 그 동안의 부진을 말끔히 씻어낸 알렉스의 모습을 볼 수 있었습니다. 2:3 스코어로 승리까지 단 1게임이 남은 가운데예체능팀은 초강수로 알렉스를 띄웠습니다. 알렉스의 상대는 구력 5년 의중견 구자현(35) 선수로 완벽한 포즈의 주부 볼러.
화자1]특히, 9프레임에서 알렉스도 처리가 불가능한 스플릿을 범하게 되고 2핀 모두 처리하겠다는 큰 욕심보다 하나라도 제대로 처리하자는 마음로 9핀로 마무리 짓습니다. 이에, 그 동안 특훈에 특훈을 거듭한 알렉스는 연이은 스페어 처리로 승리를 거머쥐게 되었습니다.
화자2]이는 지난 인천 동춘동 히어로즈에 이어 2연승을 거머쥐게 된 동시에 지고 있던 경기 속 승부를 다시 원점로 되돌리며 예체능팀에게 실낱 같은 희망을 선사합니다. 특히, 눈물을 글썽인 채 이수근을 얼싸안은 알렉스의 모습에서 예체능팀에 합류한 뒤 그 동안 겪은 아픔이 오히려 성장의발판이 되었음을 짐작하게 했습니다.
화자1]오랫동안 볼링공에서 손을 놓고 있다가 다시 시작한 그의 '볼링앓이'는 첫투구부터 시작됐습니다. 이는 '알도사'라는 별칭이 무색하게 팀의 약체로 평가받으며 아픔을 겪어왔던 것.
화자2]촬영이 없는 날에도 볼링 연습에 땀을 흘린 그였습니다. 이로 인해 손가락이 찢어지고 팔에 마비가 오는 부상에도 아랑곳 안고 볼링에 매진한 모습은 다른 팀원들을 뭉클하게 만들었습니다. 이에, 알렉스는 올 스페어 처리 미션과 함께 오랜 슬럼프를 극복했던 것.
화자1]대전 경기에서 알렉스는 단 3프레임의 경기였지만 등은 이미 축축하게 땀로 젖었으며 온 얼굴을 땀방울로 가득했습니다. 흐르는 땀방울에도 흔들림 없는 투구를 보여준 그는 노력하는 자를 이기는 것은 아무것도 없다는 것을 다시 한 번 일깨워 준 경기였습니다.
화자2]이에 대해 각종 커뮤니티 사이트에서는 '알렉스의 역전, 대전 경기 최고의 백미', '알렉스 성님, 당신의 땀방울이 멋있어요', '예체능팀의 고분분투, 눈물겹구나', '예능 보면서 기도하기는 처음. 예체능팀 힘내길..' 등 뜨거운 응원을 보냈습니다.
화자1]한편, '우리 동네 예체능'은운동을 즐기는 이웃과의 스포츠 대결을 통해 건강과 행복을 증진시키는 프로그램. 화요일 밤 11시20분 방송.
화자2]* 캡쳐 이미지를 누르면 찜 동영상을 볼 수 있습니다."	알렉스는 '우리 동네 예체능' 12회에서 35세 구자현 선수를 상대로 그 동안의 볼링 슬럼프를 이겨내고 값진 승리를 얻어냈다. 알렉스는 팀의 약체로 평가받는 아픔을 겪었으나, 촬영이 없는 날에도 부상을 참아가며 볼링 연습에 매진했다. 알렉스의 투구는 노력을 이기는 것은 없다는 것을 되새기게 해 주었으며, 여러 커뮤니티 사이트에서도 응원이 이어졌다.
18	"화자1]우리 동네 예체능'이 예체능팀의 배드민턴 첫 경기 라인업을 공개했습니다. 이번주 볼링 마지막 경기인 광주 쌍춘동전을 앞두고 KBS 2TV '우리 동네 예체능'이 새로운 종목 배드민턴을 맞아 첫 번째 경기팀을 결성했습니다. 이에, 이만기, 존박, 이종수, 필독이 합류해 강호동, 이수근, 최강창민, 조달환과 함께 배드민턴 복식에 도전합니다.
화자2]그 가운데 이만기는 전국연합회 부회장에 빛나는 경력 22년의 베테랑. 이미 동호인들 사이에서는 A급에 가까운 실력으로 손꼽히며 탁구의 조달환, 볼링의 이병진에 이어 예체능팀의 에이스로 활약할 예정입니다. 이어, 각종 프로그램을 통해 '우리 동네 예체능'에 호감을 표시했던 이종수는 이글 아이만큼 탁월한 운동 실력이 인정돼 예체능팀에 합류하게 됐습니다.
화자1]또한, 운동을 통한 꾸준한 자기 관리로 정평이 나 있는 존박 역시 숨은 운동 신경으로 '우리 동네 예체능'을 빛낼 예정입니다. 그런가 하면 빅스타의 필독은 작은 체구에서 뿜어져 나오는 에너지가 돋보이는 선수. 한 예능 프로그램에서 전문 인라인 스케이트 선수 못지않은 탁월한 스피드로 금메달과 MVP를 수상한 바 있어 이번 배드민턴 편에서도 발 빠른 순발력을 보여줄 지 기대를 모으고 있습니다.
화자2]'우리 동네 예체능' 제작진은 '이번 배드민턴 경기는 복식으로 이뤄진 만큼 예체능팀의 끈끈한 팀워크와 빠른 스피드, 팀원들 간의 소통이 중요 포인트로 적용될 예정'이라고 밝혔습니다.
화자1]이어, ''짐승돌' 오후 02시의 닉쿤과 우영, 찬성이 일일 보조 코치로 예체능팀의 든든한 지원군에 나섭니다. 특히, 닉쿤은 5년 간 배드민턴 선수로 활약한 경력이 있으며 지난 2010년에는 이용대 선수와 친선 경기를 가졌을 정도의 숨은 실력자'라며 '빠른 경기 전개로 한시도 긴장감을 늦출 수 없는 배드민턴의 박진감 넘치는 매력을 느낄 수 있을 것'이라고 전하며 배드민턴에 대한 기대를 높였습니다.
화자2]한편, '우리 동네 예체능'의 배드민턴 프로젝트는 7월2일부터 방송될 예정인 가운데 새로운 종모과 새로운 선수진으로 돌아온 예체능팀이 어떤 플레이를 선보일지 이목이 집중되는 '우리 동네 예체능'은 매주 화요일 밤 11시20분에 방송."	'우리 동네 예체능'에서 치를 첫 번째 배드민턴 시합의 예체능 팀 선수 명단에는 경력 22년의 노련한 이만기, 운동신경이 뛰어난 이종수, 운동을 꾸준히 해 온 존박 등이 포함돼 있다. 복식으로 치러질 이 시합에서는 팀 구성원 간의 연대와 소통, 빠른 속력 등이 중요하게 작용할 것으로 보인다. 또한 배드민턴 선수 경력이 있는 닉쿤이 일일 보조코치를 할 것이다.
19	"화자1]김남길과 손예진이 아픔이 가득 담긴 ‘상처 키스’을 선보일 예정입니다.
화자2]오늘밤 방송되는 KBS 2TV 월화드라마 <상어(극본 김지우, 연출 박찬홍, 차영훈, 제작 에넥스텔레콤)> 13회에서는 김남길과 손예진의 안타까우면서 아픔이 가득 담긴 ‘상처 키스’가 방송을 탈 예정입니다. 김남길과 손예진의 이 안타까우면서도 슬픈 입맞춤이 안방극장을 뜨겁게 달굴 예정입니다.
화자1]지난주 해우(손예진 분)가 가야호텔 창립기념 파티에 온 이수(김남길 분)을 찍은 CCTV을 확인하던 중 상어 목걸이을 들고 있는 그의 모습에 김준이 한 이수라는 것을 알게 되었습니다. 이수을 찾아가 모든 것을 멈추라고 이야기 한 해우의 말에 자신이 이수라는 증거을 찾아 증명해 보이라며 차갑게 이야기했던 이수. 서로을 원하고 그리워하고 있지만 그럴 수 없는 이 둘의 모습에 안타까움만 더해가고 있던 상황.
화자2]오늘 방송되는 드라마 <상어>의 13회에서는 정체 모을 괴한에게 습격을 당해 부상을 입고 집으로 돌아오는 이수와 그을 기다리고 있던 해우가 상처투성이인 채 뜨거운 키스을 나누면서 본격적으로 전개될 ‘이수-해우 커플’의 향후 스토리 전개에 관심이 집중되고 있습니다.
화자1]김남길과 손예진의 ‘상처 키스’ 촬영은 지난주 경기도 이천의 세트에서 진행되었습니다. 두 사람의 감정이 폭발하는 신으로 이런 감정을 그대로 유지한 채 키스을 보여주어야 해서 어려운 장면이었음에도 불구하고 두 사람은 무리 없이 소화해 내었습니다.
화자2]평소 촬영장에서 두 사람 모두 발랄함을 보이고 있는 터라 이날도 웃으며 촬영 준비을 했습니다. 하지만 이내 ‘큐’ 사인이 들어가자 진지한 모습으로 연기을 펼쳤습니다. 하지만 ‘컷’ 소리가 나면 이내 다시 장난기 많은 두 사람의 모습으로 돌아와 웃음보을 터트려 촬영장에 있는 스태프들 모두을 웃음 터트리게 만들었다는 후문.
화자1]지금까지 펼쳐 놨던 퍼즐 조각 같은 복선 하나하나을 차례차례 맞춰나가며 시청자의 허을 찌르는 전개로 많은 사랑을 받고 있는 드라마 <상어>는 오늘밤 10시 13회가 방송될 예정입니다."	<상어>에서 김남길과 손예진이 '상처 키스'를 선보일 예정이다. 지난주 방송에 서로를 원하지만 그럴 수 없어 안타까움을 준 이수와 해우가 오늘 상처투성이인 키스를 보여준다. 촬영장에서는 두 배우가 진지하게 연기하다가 연기가 끝나면 장난기 많은 모습으로 돌아와 웃음을 자아냈다고 하는데 큰 사랑을 받고 있는 <상어>는 오늘밤 10시에 방송된다.
